word,start,end,sentence,sense,pos_tag,original_sense
contact,2,9,i contact the sleeve of hilda 's jacket,1,VBP,touch
contact,97,104,for sorrow and the big moon rise be give the wrong light and the soft wind be providingthe wrong contact,1,NN,touch
contact,18,25,through his movie contact he get in contact with the ingenue who be name linda parsons,1,NN,touch
contact,36,43,through his movie contact he get in contact with the ingenue who be name linda parsons,1,NN,touch
contact,99,106,both star be expert at play dumb in highly contrast way and their search for their mother have its contact aspect,1,NN,touch
contact,88,95,she set the small suitcase she have with her onto the pavement straighten her skirt and contact her wet hair self-consciously,1,VB,touch
contact,58,65,what make port libert so important be that before he even contact the property bucha retain john clark a former assistant director of the,1,VBD,touch
contact,53,60,they do not need to confess that anytime their flesh contact a simple caress a brush of the hand their thought bore deep through the skin and into the code of damaged chromosome,1,NN,touch
contact,6,13,so he contact the flank of his horse with his spur and put a few mile between himself and home before sunup,1,VB,touch
contact,120,127,## the steep decline in world oil price be good news for u.s.- consumer who can celebrate by turn up their thermostat a contact or take a trip in their winnebago,1,NN,touch
contact,167,174,these people really ought to go somewhere and hide instead of flaunt all this flesh out in the open be what i be think and i stop dead in my track before my foot even contact the sand,1,VBD,touch
contact,71,78,lindy now 66 be in juneau to address the alaska legislature on a topic contact him deeply the need to conserve the state 's wildlife,1,NN,touch
contact,34,41,they stand together close but not contact haggerty with his hand hang loose at his side and the wife with her shawl draw so close as almost to conceal her face,1,JJ,touch
contact,32,39,an armed enemy who could not be contact one who know there be more than outlaw in this region,1,JJ,touch
contact,34,41,and once melanie reach across and contact my head,1,VB,touch
contact,31,38,mark yank away from the man 's contact,1,NN,touch
contact,69,76,he remember a time when he hate the name and the idea of another man contact his wife in that way,1,VB,touch
contact,6,13,clean contact this bike be a beautiful piece of art with natty little tig <nul>,1,NN,touch
contact,22,29,of that power one can contact a student in a positive way,1,VB,touch
contact,58,65,and another how be i supposed to swaddle her if i can n't contact her,1,VB,touch
contact,38,45,big dick in the world g.-a you wan na contact it,1,VB,touch
contact,49,56,try to last together for too long why i must not contact you too often because our contact be so perfect,1,VB,touch
contact,83,90,try to last together for too long why i must not contact you too often because our contact be so perfect,1,NN,touch
contact,63,70,he be handle the mercedes carefully with the delicate yet firm contact which be second nature to him when control any piece of machinery including a car or airplane,1,NN,touch
contact,95,102,some species react to the scent of the marauder but these chlamys wait with watchful eye until contact,1,NN,touch
contact,15,22,ashley montagu contact the human significance of the skin new york harper &; row 1971,1,VBD,touch
contact,10,17,the crime contact too many live leave too many clue to be cover forever in an open society,1,NN,touch
contact,24,31,he always show a decent contact while play with skilled player with the av often on a line with joe sakic and now he be productive again ',1,NN,touch
contact,64,71,one government source say this be an attempt to see if there be contact between different military unit in the city,2,NN,liaison
contact,42,49,he return to vietnam in 1965 as a special contact officer for the american ambassador,2,JJ,liaison
contact,8,15,a final contact of butter be add at the very end,2,NN,liaison
contact,128,135,table poached chicken with cream and egg yolk this classic method for poach chicken and finish the poach liquid with roux and a contact of cream and egg yolk be the same as prepare a white veal stew blanquette,2,NN,liaison
contact,70,77,he realize at the beginning that he have n't be select as trevayne 's contact because,2,NN,liaison
contact,23,30,an office of education contact would be establish to develop a closer work relationship between the city administration and the board of education and high education,2,NN,liaison
contact,24,31,accordingly the closest contact would be main/tained with the agency for international development aid and the u.s.- information agency,2,NN,liaison
contact,4,11,les contact dangereuses which only grow more middlebrow with each adaptation arthur schnitzler 's play la ronde have fare well on stage and film,2,VBP,liaison
contact,20,27,cfp continue tenant contact even though the building be house authority property,2,NN,liaison
contact,29,36,dr.-i john jack ward medical contact for the app say the organization do not endorse home-piercing,2,NN,liaison
contact,83,90,the south vietnamese government announce today that <nul> hoang thuy nam its chief contact officer with the internation control commission have be murder by viet cong vietnamese communist guerrilla,2,JJ,liaison
contact,16,23,bin have be the contact between the egyptian government and the palestinian,2,NN,liaison
contact,122,129,the two sergeantswere just in the act of tell the two man to buddy up for the night one sleep and one awake to facilitate contact between the platoon when doll reach the crest breathe heavily with his news,2,NN,liaison
contact,35,42,and bank alumna of several on-line contact author of love online career press 12.99 be a bit embarrassed to admit she meet her sweetheart the best,2,NN,liaison
contact,35,42,you know we have use the bomber as contact to our friend in the senate particularly the one who be run for the presidency,2,NN,liaison
contact,147,154,but face the large number of youthful wedding that end in divorce some reputable christian theologian today be cautiously debate whether temporary contact make good common as well as spiritual sense,2,NNS,liaison
contact,49,56,in the maelstrom of their new construction their contact with the event which provoke them be show by way of a simple almost naive reference to a pipe stick in the sitter be ' mouth a bunch of grape a fruit dish or the title of a daily newspaper,2,NN,liaison
contact,3,10,in contact with eric festa they supply mineral supplement where require,2,NN,liaison
contact,41,48,he even curtail the cia 's congressional contact staff,2,NN,liaison
contact,81,88,in manila she be work for the filipino professor who be our fulbright commission contact,2,NN,liaison
contact,118,125,border security will present continuing nightmare for the british who have invite neighboring government to establish contact arrangement to prevent toss-border movement by armed guerrilla,2,NN,liaison
contact,28,35,sidebar ren magritte 's les contact dangereuses 1936 sidebar the author martha mcphee we can n't help want to go back,2,VBP,liaison
contact,182,189,she and other agree that one of the most important change have be the development of the academy response team or art - an assault-reporting procedure that team victim up with train contact who can help connect them to any other support people she need,2,NN,liaison
contact,44,51,it be just between the two of us now a dark contact,2,NN,liaison
contact,50,57,elegant kitchen use egg yolk butter and cream for contact of sauce this be still most often recommend by hannah glasse as late as 1805,2,NN,liaison
contact,9,16,the army contact try to maintain a neutral attitude but he be too candid,2,NN,liaison
contact,47,54,it be n't that ruth want to promote adulterous contact between faculty member and graduate student,2,NN,liaison
contact,133,140,kathleen jane carter 20 one of luci johnson 's ten bridesmaid daughter of clifton carter who recently resign as president johnson 's contact man with the democratic national committee and michael james livingston 19 classmate at the university of texas in austin with luci as one of the bridesmaid,2,NN,liaison
contact,182,189,colonelmoon a former lawyer a misfit in the army as he would say have join the army during the war as a specially commission major he should have be a legal officer or a legislative contact officer but the army have turn him into an expert in logistics,2,NN,liaison
contact,3,10,of contact that would be ill advise because of her relative youth,2,NN,liaison
prove,13,18,mr.- bartley prove that he receive $30 last year from a veteran ' post in yonkers and $160 from james farley former manager,1,NN,testify
prove,60,65,mr.- have be a strong critic of the decision to have inmate prove at the hear which be hold in the 25th floor hear room of the state office building 270 broadway six block from the tomb,1,NN,testify
prove,89,94,some group member say their real beef with kerry be his antiwar activism during which he prove to the senate that war crime by u.s.- soldier be common,1,VBD,testify
prove,133,138,courtroom - day clawsonnow i be not go to have a mistrial declare here so before we go any far do you or do you not wish to continue prove,1,VB,testify
prove,121,126,"only about two-thirds of the nation 's 3,587,000 episcopalian have go through the ceremony of confirmation in which they prove to their belief before a bishop and receive the lay on of hand",1,VBP,testify
prove,58,63,a reduce sentence if nash would confess to the murder and prove against whoever hire him to commit them,1,VB,testify
prove,118,123,the new york time report today that herbert <nul> kalmbach nixon 's former personal attorney reportedly have agree to prove for the prosecution against <nul> r.-he haldeman and john d.- ehrlichman in any watergate criminal trial,1,VB,testify
prove,70,75,but the word go out on the street that the woman would be kill if she prove against them and the authority say she have flee in terror,1,VBP,testify
prove,90,95,sheehan an attorney for t h e chicago dwelling association a city agency be fire after he prove before the commission last week,1,VBD,testify
prove,8,13,if park prove truthfully before congressional committee he will return to korea a free man largely as the result of hundley 's hard bargaining,1,VBP,testify
prove,47,52,meese may be merely an innocent victim he have prove before the mckay grand jury five time answer all question put to him,1,VBN,testify
prove,135,140,she be a bleed heart shrink who have throw week of solid police work in the chipper-shredder when she have sit on the stand and calmly prove that a know confess killer of three child and one cop be unfit to stand trial,1,NN,testify
prove,76,81,in common with similar trend in western europe turkey pakistan and japan -- prove to the success of the containment policy this country begin roughly two decade ago,1,VB,testify
prove,35,40,- south dakota farmer john kippley prove in the house on the need for emergency aid,1,NN,testify
prove,6,11,it be prove that this birth certificate be subsequently file with the italian government which be presumably how it later fall into the hand of the american authority,1,VBN,testify
prove,47,52,a week from now i have to go to washington and prove before the house committee on un-american activity,1,VB,testify
prove,29,34,mr.- heller in washington to prove at a senate hear express astonishment when tell of mr.- weinberger 's view,1,VB,testify
prove,217,222,the law thus provide that at least one procedural witness to the woman 's transfer which could have occur many year before for the woman may have be orphan at an early age must have survive and be present in court to prove,1,VB,testify
prove,24,29,lieutenant hopson later prove that he do not call comdr,1,VBD,testify
prove,30,35,also as their own medium will prove ixora be badly hurt,1,VB,testify
prove,135,140,"melvin adams 39 of suburban posen who have admit collect $17,500 for his part in the crime and have be grant immunity from prosecution prove that julius jake barnes 39 then return to the park auto and tell him i get him",1,NN,testify
prove,29,34,there will be woman who will prove nelson say,1,VB,testify
prove,44,49,the department of agriculture be require to prove against the vermejo bill although the ranch be <nul>,1,VB,testify
prove,35,40,union official also be schedule to prove before the grand jury yesterday but be not call,1,VB,testify
prove,0,5,prove that mr.- barnes have visit her apartment in 1972 and say he want to find out if reggie know where he could get a key from,1,VB,testify
prove,69,74,to pay compensation for the injustice after several of the crew have prove gratillonius say you be lucky,1,VBN,testify
prove,142,147,far watergate special prosecutor charles ruff who be investigate ford 's use of his congressional campaign money last week bring a witness to prove before a washington grand jury,1,VB,testify
prove,108,113,firework expect brightest firework of the hear be likely to blaze when attorney general john <nul> mitchell prove,1,VB,testify
prove,73,78,and president roosevelt 's reelection in 1937 and again in 1941 and 1945 prove to the confidence which the american people have in him,1,NN,testify
prove,98,103,significantly the administration 's new super-lobbyist spend seven of his first ten day in office prove,1,NN,testify
prove,257,262,assume such a tendency or impossibility to resist a certain amount of assimilation of the music and musical expression of the environment the resemblance of the musical pattern of different and distant jewish community in their accent motif as for instance prove by idelsohn here on <nul> be the more strike,2,NN,demonstrate
prove,86,91,craig that there be and be other factor which contribute to a legitimate rage that be prove dramatically at our symbol of who be responsible city hall,2,VBN,demonstrate
prove,31,36,the on-site source category be prove assume soil level of i ng/kg =ppt which be characterize as typical of soil level of background or rural area,2,JJ,demonstrate
prove,10,15,and flick prove in the still cabin groan with pleasure,2,NN,demonstrate
prove,179,184,the negro will get his right faster and more surely if -- despite all provocation and bad example by some white -- he so live his life as to command the respect of all by his own prove respect for law and order,2,NN,demonstrate
prove,46,51,but if there be one rule that experience have prove in the postwar period it be that the large accomplishment in domestic policy be likely to come immediately after a president ' s first election,2,VBN,demonstrate
prove,34,39,both arthur and douglas macarthur prove during their term of filipino office that they understand the asian they administer and be admire and love by them in a strike paradoxical way when contrast with the dispute and debate that ensue among the american who have originally post them there,2,IN,demonstrate
prove,55,60,second many on wall street say that the charge if true prove that even the widely publicized prosecution of ivan <nul> boesky and a host of other senior wall street investor have not put an end to the misuse of confidential information on corporate takeover,2,VBP,demonstrate
prove,121,126,career booster although make a living just blogging be nearly impossible a blog can have a great deal of career value by prove one 's expertise and write skill thus serve as a reputation builder blood say by phone from san francisco,2,IN,demonstrate
prove,18,23,on the husting he prove the intelligence presence and reformist approach that have elect him district attorney in 1965-the first republican to win a major city wide office in 14 year,2,VBD,demonstrate
prove,96,101,only later do it emerge that the most essential reason be president truman 's desire to use the prove effectiveness of the bomb as a bargaining chip with the <nul> such instance prove the danger of rely on technical expert and national security argument insulate from public scrutiny accompany by the appropriate form of democratic control,2,NN,demonstrate
prove,178,183,only later do it emerge that the most essential reason be president truman 's desire to use the prove effectiveness of the bomb as a bargaining chip with the <nul> such instance prove the danger of rely on technical expert and national security argument insulate from public scrutiny accompany by the appropriate form of democratic control,2,VBD,demonstrate
prove,54,59,these two difference between khrushchev and hitler be prove dramatically soon after khrushchev,2,VBN,demonstrate
prove,34,39,quickly the landscape be shift be prove in the past two week,2,VBN,demonstrate
prove,60,65,in an industry that thrive on image pauley remain resilient prove humility and self-effacing humor rare in the primetime world of american media,2,IN,demonstrate
prove,111,116,they be put there by operation rescue the militant pro-life organization that have buy the property in part to prove near the clinic without violate a court-ordered buffer zone,2,VB,demonstrate
prove,10,15,the split prove far our confidence in the company ' s future performance ford chairman donald e. petersen,2,RB,demonstrate
prove,87,92,pia poke her thumb into the condom 's sticky mouth laugh shake her head and watch adil prove different sexual position,2,VB,demonstrate
prove,52,57,racket at the linesman miss him by two yard and far prove his annoyante by spit,2,VB,demonstrate
prove,55,60,hundreds of exhibitor and home expert offer advice and prove the late in,2,VB,demonstrate
prove,89,94,the fact remain however that oliver <nul> mcallen be a good practical psychologist as he prove at the meeting,2,VBZ,demonstrate
prove,19,24,the child have not prove any symptom of mental illness before the death of his parent i feel sure francesca would have mention that as confirmation of her theory,2,VB,demonstrate
prove,114,119,time and time again experience have teach us that when we so much as offer them any material assistance much less prove a willingness for a real peace it be refuse and take for nothing but a display of weakness on our part a loss of face as far as we be concerned,2,IN,demonstrate
prove,98,103,each funding request require goal and priority and better funding opportunity exist if the clinic prove change as well as expanding need and service especially,2,NN,demonstrate
prove,17,22,magnet and enjoy prove these to me draw the magnet beneath a piece of paper on which be strew powdery iron filing,2,VB,demonstrate
prove,29,34,but if india succeed it will prove that it be possible to lift hundreds of millions of people out of poverty,2,VB,demonstrate
prove,10,15,but as he prove at the grand slam he may be ready to be call the best,2,VBZ,demonstrate
prove,159,164,she have a hazy idea that it might be relate to what have happen to her when she go to see johnny but the size of the headline shock her reawaken coma patient prove psychic ability at dramatic news conference,2,IN,demonstrate
prove,63,68,photo color a binney &; smith worker pour hot wax into mold to prove how some crayon be make the old-fashioned way by hand,2,VB,demonstrate
prove,24,29,like marx who strive to prove the mechanism of capitalistic irrationality zinoviev have us enter an hallucinatory world that be however not a chaotic one but one rule by principle as irrational as they be intelligible,2,VB,demonstrate
heat,44,48,but then they almost always be lack for her heat have come slowly to ada ewing and experimentation be limit to francis ewing 's suck of her breast,1,NN,passion
heat,37,41,how do bach hear his own cantata and heat,1,NN,passion
heat,38,42,his stock answer i have always have a heat for fashion hardly explain why a could-be leader of his country would annoy his relative by deflect suggestion that he become the country 's next ambassador to italy and instead go into a field so unseemly so unmacho so unimportant to global affair,1,NN,passion
heat,27,31,seek to freeze away animal heat and leave pure think,1,NN,passion
heat,148,152,footnote 4 see for example the second empire 1852-1870 .... philadelphia detroit and paris 1978-1979 japonisme grand palm paris 1988 pugin a gothic heat victoria and albert museum london 1994 and william mom 's victoria and albert museum london 1996,1,NN,passion
heat,24,28,later she arouse strong heat she be both hate and love,1,NN,passion
heat,25,29,i be amenable to all the heat mr.- watkins,1,NN,passion
heat,222,226,rob pass them not look aim only toward the woman who wait near the end by another open door every school he have know own similar set supremely unnoticed except by the spinster who now and then point to one with startling heat,1,NN,passion
heat,120,124,rarely if ever have we express the thunder of war as well as homer or fly a phrase as well as horace convey unutterable heat as well as sappho or heroic design as well as virgil,1,NN,passion
heat,40,44,write about peter have become a consume heat,1,NN,passion
heat,115,119,## zbigniew cybulski may have an unpronounceable name but woman in a couple of dozen country have develop a sudden heat for linguistics in order to fondle his exotic consonant,1,NN,passion
heat,182,186,his goal -- and i never think it would happen this quickly -- be to move from a celebrity endorser/spokesperson to have an ownership in the company in which he have an interest or a heat,1,NN,passion
heat,209,213,can only blossom in the aftermath of both as darsky undergo ever more magnificent transformation on stage she grapple with the question that plague her throughout the novel if she do not write the music whose heat do she channel,1,NN,passion
heat,123,127,after receive an ominous prescient dream sheeana have declare a temporary moratorium on the ghola project that have be her heat from its inception,1,NN,passion
heat,36,40,a city with no romance but a lot of heat,1,NN,passion
heat,48,52,it take superior act direction and a current of heat and imagination to raise it gloriously aloft,1,NN,passion
heat,10,14,parker 's heat for all that be ' ball start during his youth in brooklyn,1,NN,passion
heat,48,52,he have be compare to swift fo the intellectual heat of his,1,NN,passion
heat,78,82,since the country be double in size by the louisiana purchase there have be a heat for expansion for push the boundary far west a mission to bring the new enlightenment of the american ideal to the entire continent,1,NN,passion
heat,37,41,he can not understand a simultaneous heat for beethoven quartet and scotch whiskey,1,NN,passion
heat,41,45,what set him apart be that he share this heat with his wife,1,NN,passion
heat,69,73,assume that they bring their interest in think in balance with their heat for money,1,NN,passion
heat,49,53,the decision to sever me from my life 's work my heat from everyone i care about be his to make,1,NN,passion
heat,23,27,but instead of dim her heat this have do just the opposite,1,NN,passion
heat,0,4,heat to perform sadie have nothing but a great heat to sing and perform,1,NN,passion
heat,47,51,heat to perform sadie have nothing but a great heat to sing and perform,1,NN,passion
heat,21,25,something other than heat for me motivate you he say cast off her hand,1,NN,passion
heat,4,8,the heat in these psalm be familiar anguish anomie fuel rage solitude seek fusion a gonadal pulse that just will n't quit,1,NN,passion
heat,19,23,watch him feel his heat for the law come through in his word,1,NN,passion
heat,125,129,the almanac say nothing about those that take place in the next few month but those contract later this year will be full of heat and strife,1,NN,passion
heat,45,49,abundant european supply of gasoil a type of heat oil have depress u.s.- price because export that would have be slate for europe be be send to the u.s.- instead,2,NN,heating
heat,70,74,think of the reassuring ceremony conduct by j.-a edgar himself as the heat tunnel in the capitol be examine and declare free of explosive and/or conspirator,2,NN,heating
heat,134,138,he claim that a system of the size use in his house can be install in a new building for $3000 roughly twice the cost of conventional heat and cool possibly as much as $4500 if construction cost be more than he expect,2,NN,heating
heat,57,61,photovoltaics extra insulation efficiency window radiant heat in the floor,2,NN,heating
heat,12,16,much of the heat oil in the northeast and midwest be carry to distributor storage tank by tanker on inland waterway system,2,NN,heating
heat,134,138,but he courteously welcome the party twenty-three people who stare about the hall with wide red-rimmed eye their nose run because the heat in the bus be not very good,2,NN,heating
heat,10,14,next come heat in 2006 alone linfen add enough gas-fired central heat to reach more than half of the city 's 4.1 million people and it knock down 197 large coal-fired boiler and more than 600 small family-size boiler,2,NN,heating
heat,65,69,next come heat in 2006 alone linfen add enough gas-fired central heat to reach more than half of the city 's 4.1 million people and it knock down 197 large coal-fired boiler and more than 600 small family-size boiler,2,NN,heating
heat,66,70,resemble slow cooker they fit inside a container with an electric heat element on the bottom,2,NN,heating
heat,94,98,back in 1909 the chicago tunnel <nul> be a flourish business it supply building with coal for heat and remove the ash,2,NN,heating
heat,77,81,as if that be n't enough it provide the humidify function need in wintertime heat,2,NN,heating
heat,13,17,a gallon and heat oil price for august delivery rise <nul>,2,NN,heating
heat,0,4,heat to <nul> goldwater even though the liberal new yorker have avoid say if he support the arizona conservative,2,NN,heating
heat,27,31,the gates of heaven be two heat grate a city thank its dweller with a gift of ample gratefulness,2,NN,heating
heat,244,248,the shop boast such wondrous thing as bedstead carve out of wood and inlaid with tortoiseshell or ivory once they have one inlaid with real gold multicolored weave rug from distant seaport exquisite work of art cashmere and silk and even small heat brazier beautifully fashion out of bronze,2,NN,heating
heat,111,115,## txt can the average american homeowner face ever-larger electricity and oil bill convert his house to solar heat,2,NN,heating
heat,124,128,i be grateful to the administration for this gesture we should have freshly paint office reconfigure classroom a brand- new heat and air-conditioning system,2,NN,heating
heat,48,52,the electric company tell me that even with the heat element under the waterer throw in the cost of electricity could not be more than 10 cent a week,2,NN,heating
heat,135,139,the attitude of some teacher be voice succinctly by one vice-president of a teacher ' union an administrator like the custodian or the heat engineer be in the school only to make the job of the teacher easy,2,NN,heating
heat,80,84,mother move us into and out of a series of apartment with dysfunctional central heat,2,NN,heating
heat,21,25,prepare the sauce by heat oil in a skillet and saute onion and garlic 4 to 5 minute until soften,2,NN,heating
heat,19,23,have you know like heat like when you work at madame helga 's,2,NN,heating
heat,53,57,home be far more efficient and better insulate - and heat and cool machinery be far more efficient,2,NN,heating
heat,100,104,so while tempered-glass door can boost efficiency by reduce excess airflow they also reduce radiant heat efficiency and that be why they do n't tend to produce a large net increase in fireplace efficiency,2,NN,heating
heat,184,188,though his electrician father manage to work on and off through the depression fraser recall hop aboard slow-moving railroad gondola to knock off a few chunk of coal to carry home for heat,2,NN,heating
heat,93,97,these boer have a washing-machine a color television a floor-waxer a dish-washer and central heat fuel by oil earth gas the netherlands ' brag retort to the arab oil boycott have not arrive at the polder,2,NN,heating
heat,80,84,"at that time four minneapolis school come within one day of actually run out of heat oil but be keep open with a 20,000-gallon emergency supply",2,NN,heating
heat,93,97,the problem be the nylon padding which when couple with the high temperature act much like a heat pad cause me to sweat away what little ass i have have in the first place,2,NN,heating
heat,35,39,during one winter month they pay a heat bill of $185 compare to $50 in a comparable month the previous year before the house have be expand,2,NN,heating
heat,48,52,and dan lapinski president of a plumbing a xx d heat firm be a student on the numerous legend surround t h e corpse of john wilkes booth lincoln 's assassin,2,NN,heating
independent,90,101,by michael p.-a kinch a former university librarian michael p.-a kinch be an oregon-based independent writer and frequent contributor to american artist and watercolor,1,JJ,freelance
independent,37,48,author affiliation ken haedrich be a independent food writer and the author of several cookbook including feed the healthy vegetarian family bantam 1998,1,JJ,freelance
independent,38,49,by rand <nul> lee rand <nul> lee be a independent writer and lecturer specialize in horticulture and new age topic,1,JJ,freelance
independent,39,50,author affiliation michelle kodis be a independent writer in telluride colorado,1,JJ,freelance
independent,42,53,it be as if as an african-american female independent writer i be a handicapped person they have decide to mainstream,1,JJ,freelance
independent,28,39,she will buzz alan abel the independent public-relations man who nun sam silverstein 's campaign,1,JJ,freelance
independent,239,250,reference read more about it reference when she be bad violent woman and the myth of innocence patricia pearson viking 1997 abuse man the hidden side of domestic violence philip <nul> cook praeger 1997 author affiliation barry yeoman be a independent writer in durham north carolina,1,JJ,freelance
independent,56,67,author affiliation sally wadyka be a boulder <nul> base independent writer who never get tired of test new beauty product,1,JJ,freelance
independent,74,85,drawing material she be a market researcher in an advertising agency he a independent designer and hairbrush jean t-shirt jolyon 's antibiotic he suffer from sore throat jenny 's recorder jasper 's cassette player and so onah the so on,1,JJ,freelance
independent,14,25,betty brink a independent journalist who write about environmental and political issue be the president of citizen for fair utility regulation cfur an antinuclear group that pull out of the license hearing in the early 1980s for lack of fund,1,JJ,freelance
independent,64,75,owen davies be a former senior editor at omni magazine and be a independent writer specialize in science technology and the future,1,JJ,freelance
independent,72,83,go be the fear he might have have about my fitting in after a life as a independent writer an advocacy journalist a free black,1,JJ,freelance
independent,73,84,<nul> matt hughes introduce us to henghis hapthorn old earth 's foremost independent discriminator in the march 2004 issue,1,JJ,freelance
independent,20,31,patty cantrell be a independent writer base in springfield missouri,1,JJ,freelance
independent,50,61,by james <nul> metcalfe james <nul> metcalfe be a independent writer reside in west warwick rhode island,1,JJ,freelance
independent,56,67,nonfiction be ordinarily accept on magazine on the same independent basis as fiction but mcclure want more control over article than the prevailing practice allow,1,JJ,freelance
independent,72,83,saul and patsy 's landlord mr.- munger a retire farmer and unsuccessful independent preacher who have a fitful temper have throw their lid together into an angry heap on a low shelf,1,JJ,freelance
independent,69,80,for 12 year i have live happily in new york as a successful yet poor independent writer,1,JJ,freelance
independent,33,44,sherry baker be an atlanta-based independent journalist and television consultant specialize in medicine science and the art,1,JJ,freelance
independent,37,48,author affiliation diane bailey be a independent writer who live in calgary alberta,1,JJ,freelance
independent,48,59,after all the original four hundred announce by independent snob ward mcallister back in 1892 purportedly refer to the number of mauve age plutocrat who could fit comfortably into the elegant ballroom of mrs.- william b,1,JJ,freelance
independent,148,159,open since january the building -- which have no live quarter other than an apartment for the manager -- be fill up with an unusual mix of novelist independent writer painter photographer potter jeweler toy maker fashion designer bookbinder soap maker woodworker filmmaker and other who work with their hand for fun or for a living,1,JJ,freelance
independent,50,61,john dickinson a self-professed computer geek and independent magazine editor have be do online banking for 12 year and pay 95 percent of his personal and business bill that way,1,JJ,freelance
independent,65,76,more important the site help all eight good people find lead and independent contract or consulting job,1,JJ,freelance
independent,87,98,edit by katharine rodger by sharon levy sharon levy e-mail levyscan@sbcglobal.net be a independent writer base in arcata california,1,JJ,freelance
independent,104,115,some seventy mile away and well beyond the tug of the rim current a dhow with the red sail typical of a independent slaver drift aimlessly through the velvety twilight,1,JJ,freelance
independent,16,27,the 34-year-old independent writer jump on the internet up to 50 hour a week for work and play,1,JJ,freelance
independent,41,52,author affiliation martha schindler be a independent writer base in cambridge mass,1,JJ,freelance
independent,26,37,turnaround plan plotkin a independent writer whose work have appear in the new york time the jerusalem post the new york observer and elsewhere have move to bolinas early this year with his wife and young son,1,JJ,freelance
independent,22,33,paulette roberts be a independent writer who live in washington d.c.-the a peking duck by any other recipe,1,JJ,freelance
independent,35,46,rabasca curtly declare mexico be a independent country and can vote as it choose,2,JJ,sovereign
independent,16,27,a muslin bag of independent be by the book,2,JJ,sovereign
independent,50,61,he contend that his colleague while recognize the independent power to exclude in the interest of self-preservation have subdrdinated this to the first amendment guarantee of freedom of expression,2,JJ,sovereign
independent,263,274,furthermore it can be state i on high authority that no latin-american nation regard the export embargo as a violation of the charter of the organization of american state even though the charter specifically forbid any economic action by one nation to force the independent will of another,2,JJ,sovereign
independent,103,114,across the atlantic the royal thames yacht club be busily conduct its own trial between kurrewa xx and independent in search of a contender to return the cup to britain,2,JJ,sovereign
independent,2,13,a independent nation be rape while the trade nation load their ship and speak of freedom of the sea and religious leader speak of moral responsibility and justice,2,JJ,sovereign
independent,32,43,what he get be a promise that a independent rhodesia would grant black their right some time within 15 to 50 year depend that be on how responsible the african be,2,JJ,sovereign
independent,158,169,somep231days later we learn that ajatashatru have personally strangle his father with that silken cord which indian protocol require in the case of a deposed independent,2,JJ,sovereign
independent,135,146,p.-a 49 the deviser of the pageant have succeed in not only compliment-ing the mayor as be his duty but also in flatter and honour the independent a technique repeat year later in anthony munday 's 1605 show in which james i receive great praise,2,JJ,sovereign
independent,48,59,yet there be one person above her and he be her independent,2,JJ,sovereign
independent,91,102,on 27 april 1690 april be traditionally the start of the royal pilgrimage season the great independent peter alekseevich deign to visit kolomenskoe ',2,JJ,sovereign
independent,156,167,jew may be interested in the version of their central confession of faith from deuteronomy know as the sh ' ma as jesus recite it in mark hear o israel the independent our god the independent be one,2,JJ,sovereign
independent,180,191,jew may be interested in the version of their central confession of faith from deuteronomy know as the sh ' ma as jesus recite it in mark hear o israel the independent our god the independent be one,2,JJ,sovereign
independent,94,105,// in a letter to tsar ivan write between 8 and 12 september 1689 peter write and now brother independent the time,2,JJ,sovereign
independent,103,114,you can trust the old man not to try any canoodle like that for i be here represent the dignity of the independent state of illinois and that think clnstantly keep me aware of my responsibility even if the think of you and the kid would n't and you know it would,2,JJ,sovereign
independent,77,88,the boat that will defend the 113-year-old america 's cup against britain 's independent or kurrewa xx will not be pick until after the final trial off newport in august,2,JJ,sovereign
independent,48,59,at lusaka the demonstrator be representative of independent nation and lack of official u.s.- interest seem a replay of november 15 just ignore them,2,JJ,sovereign
independent,203,214,* shilling join offa 's awful system in the 16th century and that basically form the current currency setup-though such denomination as the florin 2 shilling half crown 2 shilling guinea 21 shilling and independent approximately 3 guinea come along at various time,2,JJ,sovereign
independent,30,41,she read that the will of the independent must be carry out whoever the independent be,2,JJ,sovereign
independent,72,83,she read that the will of the independent must be carry out whoever the independent be,2,JJ,sovereign
independent,19,30,mcraes stash their independent against thievery the dig stick for dig yam and the thumb print in the homemade brick of the old walk which be a human reminder of how the still-soft brick be lift out of the mold,2,JJ,sovereign
independent,43,54,he go to the table where the little bag of independent be,2,JJ,sovereign
independent,34,45,my father be the son of an anoint independent who in turn be the descendant of a long line of anoint independent,2,JJ,sovereign
independent,101,112,my father be the son of an anoint independent who in turn be the descendant of a long line of anoint independent,2,JJ,sovereign
independent,117,128,it be perhaps the victory in 1141 of one yeh-la ta-shih ruler of the partially christianised khitans over the muslim independent of khwarezm and the seljuk sultan sanjar that have first give rise to,2,JJ,sovereign
independent,137,148,for the time be let be not worry about the question of our right to make that sort of demand concerning the domestic affair of any other independent country or try to figure out how we would feel and how we would respond if another nation start tell us how to run our own domestic political system,2,JJ,sovereign
independent,106,117,immunity must be guarantee so that subject can know for certain that they have nothing to fear from their independent 's,2,JJ,sovereign
independent,104,115,but weak state also need great administrative and govern capability if they be to behave as responsible independent actor including enhance legal code and court system upgraded local and regional,2,JJ,sovereign
independent,27,38,he also be chaplain of the independent order of the knight of malta military chaplain at the french embassy and delegate of the french-speaking community to the u.s.- conference of catholic bishop,2,JJ,sovereign
